AP023461.1	0.845459283776845094
NZ_CP131719.1	0.045530325610293611
NZ_CP131715.1	0.032521661150209720
NZ_CP031324.1	0.013008664460083889
NZ_CP131668.1	0.000319711393536074
NZ_CP178326.1	0.008144249133577627
NZ_CP083629.1	0.003824714897336785
NZ_CP146288.1	0.000529215356603306
NZ_CP071801.1	0.002987035608603755
NZ_CP065999.1	0.000636994078405424
NC_013192.1	0.004671520533738584
NZ_CP012067.1	0.000340524497476064
NZ_CP185275.1	0.001510023310376406
NZ_CP019721.1	0.000265248962392848
NZ_UFSN01000003.1	0.001336286135107543
NZ_CP046315.1	0.001836399346230523
NZ_CP083637.1	0.001517583266942468
NZ_CP054153.1	0.000847388893507606
NZ_CP137212.1	0.001875918175449564
NZ_CP034670.1	0.001830464469608842
NZ_CP185264.1	0.000844027139920883
NZ_CP110228.1	0.000090219588904126
NZ_CP040423.1	0.001055538892911668
NZ_CP160099.1	0.003222113216729907
NZ_CP084140.1	0.001203114458771038
NZ_CP102283.1	0.000137702024120630
NZ_CP109619.1	0.000109239128745356
NZ_CP021383.1	0.000718366588250179
CP097095.1	0.000184852653011204
NZ_CP096649.1	0.000058033829008407
NZ_CP096601.1	0.000169631636249750
NZ_CP054018.1	0.000371140819613426
NZ_LS483369.1	0.000302700718390010
NC_014734.1	0.000086549315274154
NZ_CP085953.1	0.000299779088162469
NZ_CP171122.1	0.000137687813512009
NZ_CP031971.1	0.000098528271287083
NZ_AP014880.1	0.000461005717016021
NZ_CP124548.1	0.000151351108339615
NZ_CP073857.1	0.000009273246967855
NZ_CP185263.1	0.000548464312351596
NZ_CP033719.1	0.000292260064226210
NZ_AP019823.1	0.000090371714711347
NZ_CP047200.1	0.000749984109690367
NZ_CP068161.1	0.000206870434952489
NZ_GG668534.1	0.000008501197086098
NZ_CP016206.1	0.000178705178242159
NC_019969.1	0.000138582131619092
NZ_CP185269.1	0.001192464098960757
NZ_CP020452.2	0.000015788912976691
NZ_CP085963.1	0.000216200259108224
NZ_CP022385.1	0.000493473148674250
NC_013203.1	0.000218711307710287
NZ_CP185272.1	0.000093591495017483
NC_016630.1	0.000007592736552801
NZ_CP147879.1	0.000380264454624356
NZ_CP072368.1	0.000246670743702798
NZ_CP066057.1	0.000053150099292454
NZ_CP066050.1	0.000627551816394482
NZ_AP028934.1	0.000004382378246277
NZ_CP031243.1	0.000085584094454129
NZ_CP083636.1	0.000081274731618604
NZ_JBHTKF010000001.1	0.000076348133664505
NZ_AP028040.1	0.000650097757306227
CAKAGO010000001.1	0.000085542951832025
NZ_CP068102.1	0.000543209774013941
NZ_CP017037.1	0.000073475150364842
NZ_CP129525.1	0.000276110130847203
NZ_JAETXN010000001.1	0.000490470198714414
NZ_CP039886.1	0.000482532973060158
NZ_CP020566.1	0.000685775912585723
NZ_AP019822.1	0.000507431453813879
NZ_AP025585.1	0.000228592073555773
NZ_CP014232.1	0.000136116069615151
NZ_CP053988.1	0.000156405049630258
NZ_CP040798.1	0.000973384639270841
KR093625.1	0.009633121856212873
NC_001697.1	0.000366878143787122
